laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
942,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,389
960,Dell,Latitude 7280,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.29kg,490
1000,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,602
1149,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.4kg,450
1223,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1650
1235,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,447
363,Dell,Inspiron 7577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,1.90kg,450
550,Acer,Aspire 7,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.4kg,410.8
643,Asus,VivoBook Pro,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2kg,665
659,Acer,A715-71G-59DH (i5-7300HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,539
708,Dell,Inspiron 5577,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.84kg,1900
874,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,655
1208,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,5092,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,780
872,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,3701,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,2198.19
28,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.4kg,1599
30,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.63kg,689
45,Dell,Inspiron 7773,2 in 1 Convertible,17.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,469
129,HP,Probook 440,Notebook,14,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,689
144,Lenovo,ThinkPad E480,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.45kg,1280
158,HP,15-BS103nv (i5-8250U/6GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,6GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,1199
166,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1713.49
199,HP,ProBook 470,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,2.02kg,1340
225,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,540
228,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,589
399,Acer,Aspire 5,Notebook,15.6,IPS Panel 1366x768,Intel Core i5 8250U 1.6GHz,5901,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1535
448,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,429
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.70kg,1002
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 8250U 1.6GHz,5901,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.8kg,489
543,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.16kg,1969
745,Dell,Inspiron 5379,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,5901,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.54kg,489
1108,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,5901,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,1669
227,Toshiba,Portege Z30-C-16L,Ultrabook,13.3,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,638
894,Lenovo,IdeaPad 510-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.65kg,1465
935,HP,EliteBook 850,Ultrabook,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.36kg,1637
1101,HP,ZBook 15u,Workstation,15.6,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.06kg,481.98
947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i7 6560U 2.2GHz,3324,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 7,1.43kg,1449
618,Dell,Inspiron 7559,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,16GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.95kg,1149
1075,Asus,Rog G752VL-GC088D,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,16GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,1119
1202,HP,Pavilion 15-BC000nv,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,6GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.26kg,1579
1222,Asus,FX502VM-DM105T (i7-6700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,2.2kg,469
1283,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.47kg,1105
1297,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.26kg,1669
1311,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6700HQ 2.6GHz,6528,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.18kg,558.6
1081,Asus,ROG G701VO,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 6820HK 2.7GHz,6933,64GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,2.09kg,1046.44
17,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,No OS,2.1kg,476.99
103,HP,15-bs017nv (i7-7500U/8GB/256GB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.5kg,1413.1
194,Lenovo,Thinkpad Yoga,2 in 1 Convertible,14,Touchscreen 2560x1440,Intel Core i7 7500U 2.7GHz,3661,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.75kg,915
206,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.29kg,459
240,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,1.23kg,1099
294,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,1399
374,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.3kg,1529
401,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.26kg,1713.37
406,Lenovo,Thinkpad X1,Ultrabook,14,IPS Panel 2560x1440,Intel Core i7 7500U 2.7GHz,3661,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,2.3kg,1349
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.65kg,689
561,HP,ProBook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,735.87
586,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.07kg,650
632,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.43kg,1500
743,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,2.2kg,369
779,Dell,Inspiron 5567,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,2.18kg,521.86
780,Samsung,Notebook 9,2 in 1 Convertible,15,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,3661,16GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.88kg,2171.72
822,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,535
855,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.48kg,2041
909,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.86kg,397
915,Lenovo,ThinkPad X1,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,256GB Flash Storage,21.99,Intel HD Graphics 520,3.5,Windows 10,2.31kg,705.15
961,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.79kg,740
992,HP,15-bs053od (i7-7500U/6GB/1TB/W10),Notebook,15.6,1366x768,Intel Core i7 7500U 2.7GHz,3661,6GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.85kg,414.9
1065,HP,Noteb Pav,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.88kg,932
1068,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 7500U 2.7GHz,3661,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.48kg,1099.99
1187,MSI,PL60 7RD,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.26kg,1244
1192,Lenovo,IdeaPad 510-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,3661,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1213
504,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,3698,8GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1195
752,Lenovo,Thinkpad P51s,Workstation,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7600U 2.8GHz,3698,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.84kg,1228.99
463,Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,1870
71,Asus,FX753VE-GC093 (i7-7700HQ/12GB/1TB/GeForce,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.76kg,755
77,Asus,FX503VD-E4022T (i7-7700HQ/8GB/1TB/GeForce,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,498
215,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Linux,2.1kg,412
296,Asus,FX753VD-GC071T (i7-7700HQ/8GB/1TB/GeForce,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.36kg,1877
300,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.7kg,1186
335,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,6963,32GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.47kg,1490
385,Acer,Aspire 7,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.8kg,1191
396,Asus,Rog GL753VD-GC042T,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.17kg,1686.64
475,HP,Omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.54kg,1468
545,HP,Omen 15-ce006nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,12GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.62kg,649
647,Dell,XPS 15,Notebook,15.6,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7700HQ 2.8GHz,6963,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.43kg,2229
651,Asus,ROG GL553VE-FY022,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,489.9
731,Dell,Alienware 17,Gaming,17.3,4K Ultra HD 3840x2160,Intel Core i7 7700HQ 2.8GHz,6963,32GB,1TB SSD + 1TB HDD,149.98,Intel HD Graphics 520,3.5,Windows 10,1.26kg,1349
782,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.7kg,1096
789,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,32GB,1TB SSD + 1TB HDD,149.98,Intel HD Graphics 520,3.5,Windows 10,1.47kg,1725
796,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.65kg,849
880,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 7,1.2kg,1195
908,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.76kg,585
1171,Dell,Inspiron 7567,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.1kg,2099
1180,HP,Pavilion 15-cb003nv,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.75kg,1020
1249,Razer,Blade Pro,Gaming,14,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,6963,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,2.08kg,795.99
200,Razer,Blade Pro,Gaming,17.3,4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 7820HK 2.9GHz,7525,32GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1590
56,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.31kg,1199
73,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.5kg,1135.15
74,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.5kg,1166.97
93,Acer,Aspire 5,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.5kg,1962.98
198,Dell,Inspiron 5379,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Linux,2.1kg,390
220,Dell,Inspiron 5370,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,2.1kg,867
255,Dell,Inspiron 5579,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,2.2kg,444
262,HP,Envy 17-U275cl,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,16GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.95kg,1180
273,HP,Probook 470,Notebook,17.3,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.65kg,544.15
277,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,2.31kg,940
282,Acer,Aspire A515-51G,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1268
316,Dell,XPS 13,Ultrabook,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,5951,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.54kg,1887.21
321,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,5951,16GB,1TB SSD,109.99,Intel HD Graphics 520,3.5,Windows 10,1.5kg,1210
329,HP,ProBook 450,Notebook,15.6,IPS Panel Full HD 1366x768,Intel Core i7 8550U 1.8GHz,5951,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.36kg,2499
403,Lenovo,ThinkPad E580,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Linux,2.4kg,361.8
426,Lenovo,ThinkPad E480,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 7,1.54kg,1099.99
664,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,5951,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.16kg,1690
266,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,2273,4GB,256GB SSD,22.99,Intel HD Graphics 530,3.8,Windows 10,2.06kg,1299
420,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 5300,2.1,Mac OS X,0.920kg,1165
424,HP,EliteBook 1040,Ultrabook,14,Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 5300,2.1,Mac OS X,0.920kg,1163
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,2273,8GB,256GB SSD,22.99,Intel HD Graphics 540,5.4,Windows 10,1.3kg,1199
532,Lenovo,ThinkPad L470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,macOS,1.34kg,1158.7
628,Lenovo,ThinkPad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.08kg,959
613,Toshiba,Tecra Z50-C-144,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6500U 2.5GHz,3272,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.35kg,998
476,Lenovo,Thinkpad T460s,Ultrabook,14,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,3474,12GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,macOS,1.34kg,898.94
594,Lenovo,Thinkpad T460s,Ultrabook,14,IPS Panel Full HD 1920x1080,Intel Core i7 6600U 2.6GHz,3474,12GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.35kg,1099
749,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,2273,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,2199
755,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,2273,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10 S,1.252kg,989
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1262.4
783,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.39kg,603
842,Lenovo,Thinkpad T460,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1559
877,Toshiba,Port??? Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,2013.1
