laptop_ID,Company,Product,TypeName,Inches,ScreenResolution,Cpu,CPU_Benchmark,Ram,Memory,Memory_benchmark,Gpu,GPU_benchmark,OpSys,Weight,Price_euros
205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.8kg,1142
239,Acer,Aspire R7,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.3kg,1499
532,Lenovo,ThinkPad L470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,macOS,1.34kg,1158.7
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,1TB HDD,39.99,Intel HD Graphics 500,1.5,Chrome OS,1.4kg,495
628,Lenovo,ThinkPad T470,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 6000,3.9,Mac OS X,1.08kg,959
631,HP,EliteBook 850,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.2kg,1199
656,Toshiba,Portege Z30-C-16J,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1262.4
670,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.7kg,1191.8
774,Acer,TravelMate P238-M,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,1219.24
781,Toshiba,Tecra A40-C-1E5,Notebook,14,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Linux,2.8kg,889
783,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.39kg,603
815,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.4kg,819
828,Dell,Latitude 3480,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.21kg,1327
842,Lenovo,Thinkpad T460,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1559
857,Asus,ZenBook UX310UQ-GL026T,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,512GB SSD,49.99,Nvidia GeForce GTX 980,27.5,Windows 10,3.58kg,3975
869,Dell,Inspiron 5368,Notebook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,1TB HDD,39.99,Intel HD Graphics 500,1.5,Windows 10,1.65kg,348
876,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Linux,3kg,949
877,Toshiba,Port??? Z30-C-188,Ultrabook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,2013.1
888,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.191kg,999
939,Dell,Latitude 3580,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.65kg,1349
941,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1649
943,HP,ProBook 640,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.2kg,1299
945,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1079
948,Toshiba,Tecra Z40-C-12X,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,797.41
949,HP,EliteBook 820,Netbook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.24kg,1899
957,Toshiba,Tecra A50-C-1ZV,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.22kg,1899
966,Toshiba,Portege Z30-C-1CW,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.2kg,1149
987,Toshiba,Tecra A40-C-1DF,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2.1kg,367
995,Toshiba,Portege Z30-C-1CV,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,1.91kg,568.9
997,Fujitsu,LifeBook A556,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,488.69
998,Toshiba,Tecra A40-C-1KF,Notebook,14,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1179
1007,Lenovo,ThinkPad T560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2kg,389
1018,Toshiba,Portege Z30-C-16H,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,1.95kg,649
1029,Toshiba,Portege A30-C-1CZ,Notebook,13.3,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.86kg,690
1032,Toshiba,Tecra Z40-C-12Z,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,549
1035,Toshiba,Port??? Z30-C-16K,Ultrabook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,519
1047,HP,Probook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.63kg,860
1057,Lenovo,Thinkpad L560,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.1kg,479
1058,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1265
1060,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.05kg,598
1086,HP,ProBook 650,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,3kg,1591
1087,HP,EliteBook 820,Ultrabook,12.5,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.48kg,1082
1090,Lenovo,IdeaPad 300-17ISK,Notebook,17.3,1600x900,Intel Core i5 6200U 2.3GHz,3008,8GB,1.0TB HDD,39.99,AMD FirePro W4190M,3.6,Windows 7,1.9kg,1495
1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.7kg,1349
1094,HP,Probook 650,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1159
1100,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1479
1109,HP,Elitebook 820,Netbook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,949
1120,Dell,Latitude E5270,Ultrabook,12.5,1366x768,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,1315
1122,Lenovo,Yoga 500-15ISK,2 in 1 Convertible,15.6,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,1349
1126,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.06kg,2639
1136,HP,Spectre Pro,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,459
1137,HP,EliteBook 1040,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.0kg,793
1138,Dell,Latitude E5570,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.2kg,1191.8
1166,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.6kg,859
1170,Lenovo,B51-80 (i5-6200U/8GB/1TB/Radeon,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,1TB HDD,39.99,Intel HD Graphics 400,1.1,Chrome OS,1.25kg,265
1182,HP,250 G4,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1299
1191,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/No,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.5kg,1249
1198,Lenovo,ThinkPad X1,2 in 1 Convertible,14,IPS Panel Touchscreen 2560x1440,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,657
1255,Dell,Vostro 3559,Notebook,15.6,1366x768,Intel Core i5 6200U 2.3GHz,3008,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.62kg,1679
1262,HP,EliteBook 840,Notebook,14,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.28kg,1975
1271,Lenovo,ThinkPad L460,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,3008,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.1kg,999
1278,Lenovo,Yoga 500-14IBD,2 in 1 Convertible,14,Full HD / Touchscreen 1920x1080,Intel Core i5 6200U 2.3GHz,3008,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,1135
764,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,13.3,IPS Panel Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6260U 1.8GHz,3207,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,980
716,Lenovo,Thinkpad T460p,Notebook,14,Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Windows 10,1.12kg,989
761,Asus,X550VX-XX015D (i5-6300HQ/4GB/1TB/GeForce,Notebook,15.6,1366x768,Intel Core i5 6300HQ 2.3GHz,4716,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.95kg,729.9
920,Lenovo,IdeaPad Y700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon RX 550,9.7,Windows 10,2.1kg,1229.56
954,HP,Omen 17-W006na,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon RX 580,23.6,Windows 10,3.2kg,1695
1091,Lenovo,Ideapad 700-15ISK,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.31kg,1165
1144,HP,Omen -,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 6300HQ 2.3GHz,4716,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R7 M445,3.8,Windows 10,2.36kg,638.8
1172,Dell,XPS 15,Notebook,15.6,IPS Panel Touchscreen / 4K Ultra HD 3840x2160,Intel Core i5 6300HQ 2.3GHz,4716,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,469.01
668,Dell,Latitude E7470,Notebook,14,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,macOS,0.92kg,1510
760,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 615,3.3,Chrome OS,1.1kg,1275
974,Toshiba,Portege Z30-C-16Z,Notebook,13.3,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,1.86kg,393.9
1019,HP,EliteBook 840,Notebook,14,1366x768,Intel Core i5 6300U 2.4GHz,3244,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.4kg,384
1038,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Linux,2.5kg,979
1052,Dell,Latitude E5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.58kg,1480
1059,HP,EliteBook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD + 500GB HDD,50.99,Nvidia GeForce 930MX,4.9,Windows 10,2.63kg,910
1142,HP,EliteBook 820,Ultrabook,12.5,1366x768,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.3kg,439
1160,HP,Spectre Pro,2 in 1 Convertible,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,549
1206,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,No OS,2.2kg,467
1241,Dell,Latitude E7270,Ultrabook,12.5,Full HD / Touchscreen 1920x1080,Intel Core i5 6300U 2.4GHz,3244,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.2kg,579
393,Dell,Precision 3510,Workstation,15.6,Full HD 1920x1080,Intel Core i5 6440HQ 2.6GHz,5110,8GB,500GB HDD,28,Nvidia GeForce GTX 1050,9.7,Windows 10,2.7kg,1095
978,HP,ProBook 450,Notebook,15.6,1366x768,Intel Core i5 7200U 2.50GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,499
3,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.84kg,1144
11,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,500GB HDD,28,Nvidia GeForce GTX 1050 Ti,13,Windows 10,2.99kg,1749
39,HP,250 G6,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 505,2.1,Linux,2.1kg,298
43,Asus,X542UQ-GO005 (i5-7200U/8GB/1TB/GeForce,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,No OS,2.8kg,529
49,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 520,3.5,Windows 10,1.96kg,679
58,Asus,VivoBook Max,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.36kg,557.37
66,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2kg,945
70,Lenovo,V310-15ISK (i5-7200U/4GB/1TB/FHD/W10),Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 505,2.1,Windows 10,2kg,449
72,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,1.4kg,818.35
78,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,2TB HDD,49.99,Nvidia GeForce 930MX,4.9,Windows 10,2.5kg,1018
89,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.36kg,1750
107,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.13kg,2282
108,HP,Pavilion 14-BK001nv,Notebook,14,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,750
115,Lenovo,ThinkPad Yoga,2 in 1 Convertible,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.42kg,2509
125,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.04kg,629
133,Dell,Inspiron 5567,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 400,1.1,Linux,2.4kg,289
141,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.2kg,409
142,HP,Envy 13-AD007nv,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.9kg,938
155,Lenovo,V110-15IKB (i5-7200U/4GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,4GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.1kg,529
174,Huawei,MateBook X,Ultrabook,13,IPS Panel Full HD 2160x1440,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.14kg,539.95
175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,2TB HDD,49.99,Nvidia GeForce 930MX,4.9,Windows 10,2.04kg,1018.99
182,Lenovo,V310-15IKB (i5-7200U/8GB/1TB,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD + 1TB HDD,58.98,AMD Radeon R5,2.3,Windows 10,2.6kg,489
187,Toshiba,Satellite Pro,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,128GB SSD,18.99,AMD Radeon 530,4.5,Windows 10,2.2kg,597.57
196,Xiaomi,Mi Notebook,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel UHD Graphics 620,4.4,Windows 10,1.4kg,941
213,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,1.6kg,1099
218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.4kg,1010
221,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.2kg,1095
232,Asus,Vivobook X541UV-DM1217T,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.49kg,800
233,Asus,K756UX-T4340T (i5-7200U/8GB/500GB,Notebook,17.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD + 500GB HDD,50.99,Nvidia GeForce 930MX,4.9,Windows 10,2.04kg,900
238,Dell,Vostro 5468,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,599
251,HP,15-bs015dx (i5-7200U/8GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 510,3.6,Windows 10,2.1kg,318
268,Dell,Vostro 3568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 510,3.6,Chrome OS,1.45kg,375
269,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,1TB HDD,39.99,Intel HD Graphics 400,1.1,Chrome OS,1.68kg,349
272,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 510,3.6,Windows 10,1.75kg,499
288,Lenovo,Ideapad 320-15IKBN,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,6GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2kg,559
292,Asus,VivoBook S15,Ultrabook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.95kg,1390
307,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,6GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,2.07kg,910
308,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,2TB HDD,49.99,Nvidia GeForce 940MX,4.2,Linux,2.3kg,522.99
315,Lenovo,IdeaPad 720S-13IKB,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Linux,2.4kg,441.8
323,HP,ProBook 640,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.91kg,589
326,Lenovo,IdeaPad 320-17IKB,Notebook,17.3,1600x900,Intel Core i5 7200U 2.5GHz,3397,4GB,1TB HDD,39.99,Intel HD Graphics 520,3.5,Windows 10,1.6kg,789.01
332,Acer,Aspire E5-575,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,3397,6GB,1TB HDD,39.99,Intel HD Graphics 515,2.8,Chrome OS,1.2kg,669
337,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.7kg,1364
343,HP,Elitebook 850,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,2.18kg,586.6
364,Dell,Inspiron 3567,Notebook,15.6,Touchscreen 1366x768,Intel Core i5 7200U 2.5GHz,3397,8GB,2TB HDD,49.99,Nvidia GeForce 930MX,4.9,Windows 10,2.1kg,716
367,Asus,Zenbook UX410UA-GV027T,Notebook,14,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,3397,8GB,256GB SSD,22.99,Intel HD Graphics 620,3.9,Windows 10,1.05kg,2799
